,id,registration_date,flag_internal,test_user,flag_on2
2028,25031458,2010-03-11,0,0,0
2029,63672910,2009-01-30,0,0,0
2030,5953812,2007-03-01,0,0,0
2031,174556876,2015-01-08,0,0,0
2032,269858092,2017-08-22,0,0,0
2033,78543284,2005-02-04,0,0,0
2034,36302291,2007-09-07,0,0,0
2035,606144584,2020-07-08,0,0,0
2036,3509675,2007-01-15,0,0,0
2037,37761986,2010-11-29,0,0,0
2038,69320978,2011-09-13,0,0,0
2039,242205181,2017-01-27,0,0,0
2040,265257794,2017-07-21,0,0,0
2041,343650710,2018-08-07,0,0,0
2042,7720042,2010-08-16,0,0,0
2043,93063650,2009-11-09,0,0,0
2044,179850092,2015-03-24,0,0,0
2045,174531731,2015-01-07,0,0,0
2046,156397749,2014-03-31,0,0,0
2047,50420357,2008-06-01,0,0,0
2048,302319442,2018-02-15,0,0,0
2049,217182014,2016-06-14,0,0,0
2050,59223537,2011-06-13,0,0,0
2051,385973412,2018-12-11,0,0,0
2052,45979999,2004-03-02,0,0,0
2053,45927183,2004-03-01,0,0,0
2054,232525758,2016-10-25,0,0,0
2055,31351747,2010-07-27,0,0,0
2056,257800600,2017-05-24,0,0,0
2057,302973635,2018-02-19,0,0,0
2058,274793098,2017-09-24,0,0,0
2059,170842367,2014-11-13,1,0,0
2060,70137563,2009-03-28,0,0,0
2061,217054503,2016-06-13,0,0,0
2062,226742606,2016-08-29,1,0,0
2063,232430116,2016-10-24,0,0,0
2064,126399670,2012-10-02,0,0,0
2065,356688744,2018-09-22,0,0,0
2066,135248812,2013-04-24,0,0,0
2067,172633058,2014-12-08,0,0,0
2068,182943385,2015-05-09,0,0,0
2069,153495695,2014-02-04,0,0,0
2070,161941528,2014-07-04,0,0,0
2071,179895402,2015-03-25,0,0,0
2072,228265798,2016-09-13,0,0,0
2073,46874279,2011-02-25,0,0,0
2074,200359219,2015-12-07,0,0,0
2075,37783112,2010-11-29,0,0,0
2076,56905154,2011-05-28,0,0,0
2077,298288765,2018-01-25,0,0,0
2078,156518700,2014-04-02,0,0,0
2079,110232811,2012-04-23,0,0,0
2080,178377399,2015-03-03,0,0,0
2081,392712169,2019-01-07,0,0,0
2082,78513244,2005-02-02,0,0,0
2083,157767073,2014-04-25,0,0,0
2084,299854898,2018-02-02,0,0,0
2085,133004793,2013-02-05,0,0,0
2086,43160447,2007-12-27,0,0,0
2087,160129292,2014-06-03,0,0,0
2088,333152328,2018-07-03,0,0,0
2089,523715554,2020-02-06,0,0,0
2090,141385520,2013-07-03,0,0,0
2091,155039735,2014-03-06,0,0,0
2092,437524261,2019-05-20,0,0,0
2093,510043272,2020-01-03,0,0,0
2094,37588782,2010-11-25,0,0,0
2095,170840086,2014-11-13,1,0,0
2096,353500510,2020-04-17,0,0,0
2097,64834284,2011-07-25,0,0,0
2098,370463622,2018-10-26,0,0,0
2099,2880736,2007-01-01,0,0,0
2100,76271445,2004-10-16,0,0,0
2101,2347789,2006-12-06,0,0,0
2102,242064315,2017-01-26,0,0,0
2103,43071314,2007-12-23,0,0,0
2104,121996258,2012-09-09,0,0,0
2105,301068345,2018-02-08,0,0,0
2106,220831623,2016-07-11,0,0,0
2107,183324152,2015-05-14,0,0,0
2108,5309906,2001-09-06,0,0,0
2109,44372023,2008-02-06,0,0,0
2110,79956309,2005-04-19,0,0,0
2111,220398238,2016-07-07,0,0,0
2112,193163363,2015-09-23,0,0,0
2113,194424559,2015-10-11,0,0,0
2114,467400497,2019-09-02,0,0,0
2115,317189759,2018-04-26,0,0,0
2116,31126130,2010-07-22,0,0,0
2117,405593546,2019-02-18,0,0,0
2118,306291493,2018-03-06,0,0,0
2119,95068830,2009-11-27,0,0,0
2120,236292791,2016-11-30,0,0,0
2121,161402372,2014-06-25,0,0,0
2122,78380812,2005-01-27,0,0,0
2123,162501576,2014-07-14,0,0,0
2124,269751713,2017-08-21,0,0,0
2125,396353466,2019-01-18,0,0,0
2126,245349987,2017-02-27,0,0,0
2127,211452641,2018-12-19,0,0,0
2128,57567982,2011-06-02,0,0,0
2129,89775149,2005-12-07,0,0,0
2130,170681762,2014-11-11,0,0,0
2131,317197301,2018-04-26,0,0,0
2132,160689937,2014-06-12,0,0,0
2133,78883209,2005-02-17,0,0,0
2134,439776809,2019-05-28,0,0,0
2135,43421063,2008-01-04,0,0,0
2136,605419635,2020-07-07,0,0,0
2137,75259727,2004-08-24,0,0,0
2138,30164408,2010-06-30,0,0,0
2139,233785197,2016-11-07,0,0,0
2140,52745214,2008-07-28,0,0,0
2141,228145111,2016-09-12,0,0,0
2142,27723427,2003-09-04,0,0,0
2143,156748135,2014-04-06,0,0,0
2144,653647276,2020-10-01,1,0,0
2145,161565054,2014-06-27,0,0,0
2146,137119633,2013-04-24,0,0,0
2147,129290557,2012-11-22,0,0,0
2148,77581040,2004-12-13,0,0,0
2149,395994688,2019-01-17,0,0,0
2150,150053667,2013-11-29,0,0,0
2151,256197033,2017-05-11,0,0,0
2152,51160108,2004-03-25,0,0,0
2153,115596515,2012-06-25,0,0,0
2154,284664371,2017-11-16,0,0,0
2155,6148929,2000-04-21,0,0,0
2156,222533718,2016-07-25,0,0,0
2157,212642448,2016-04-29,0,0,0
2158,271500815,2017-09-02,0,0,0
2159,113066201,2012-05-13,0,0,0
2160,99217061,2011-11-20,0,0,0
2161,168130404,2014-10-04,0,0,0
2162,169232216,2014-10-20,0,0,0
2163,177015290,2015-02-11,0,0,0
2164,84260664,2009-08-25,0,0,0
2165,180294966,2015-03-31,0,0,0
2166,315963278,2018-04-20,0,0,0
2167,345641521,2018-08-14,0,0,0
2168,41675446,2007-11-13,0,0,0
2169,451349635,2019-07-11,0,0,0
2170,174584128,2015-01-08,0,0,0
2171,427072105,2019-04-15,0,0,0
2172,164041557,2014-08-06,0,0,0
2173,317196893,2018-04-26,0,0,0
2174,81779429,2005-06-21,0,0,0
2175,204423339,2016-01-27,0,0,0
2176,236428881,2016-12-01,0,0,0
2177,221443522,2016-07-16,0,0,0
2178,339322568,2018-07-24,0,0,0
2179,395461671,2019-01-16,0,0,0
2180,175499661,2015-01-21,0,0,0
2181,121728760,2012-09-07,0,0,0
2182,217178514,2016-06-14,0,0,0
2183,82140268,2009-07-23,0,0,0
2184,349304319,2018-08-27,0,0,0
2185,90582879,2006-01-08,0,0,0
2186,203575132,2016-01-17,0,0,0
2187,221152223,2016-07-14,0,0,0
2188,32019805,2003-11-06,0,0,0
2189,337329651,2018-07-17,0,0,0
2190,161892325,2014-07-03,0,0,0
2191,4863846,2012-01-12,0,0,0
2192,305175992,2018-03-01,0,0,0
2193,50941401,2011-04-06,0,0,0
2194,167421990,2014-09-24,0,0,0
2195,317239273,2018-04-26,0,0,0
2196,49273305,2004-03-18,0,0,0
2197,57184002,2008-10-16,0,0,0
2198,339897414,2018-07-26,0,0,0
2199,165962418,2014-09-03,0,0,0
2200,272313980,2017-09-07,0,0,0
2201,566595048,2020-05-11,0,0,0
2202,146008256,2013-09-18,0,0,0
2203,42948375,2007-12-18,0,0,0
2204,147807596,2013-10-20,0,0,0
2205,340088063,2018-07-27,0,0,0
2206,210949758,2016-04-11,0,0,0
2207,217791050,2016-06-20,0,0,0
2208,174303778,2015-01-04,0,0,0
2209,275139322,2017-09-26,0,0,0
2210,66602903,2015-03-16,0,0,0
2211,175587118,2015-01-22,0,0,0
2212,111964328,2012-05-04,0,0,0
2213,537335436,2020-03-18,0,0,0
2214,60966203,2004-04-24,0,0,0
2215,170287361,2014-11-05,0,0,0
2216,6715884,2007-03-15,0,0,0
2217,189683330,2015-08-08,0,0,0
2218,539479036,2020-03-26,1,0,0
2219,306551981,2018-03-07,0,0,0
2220,604221893,2020-07-05,0,0,0
2221,291955818,2017-12-22,0,0,0
2222,87860963,2003-05-03,0,0,0
2223,381684406,2018-11-28,0,0,0
2224,9327598,2011-07-12,0,0,0
2225,440418558,2019-05-31,0,0,0
2226,106300834,2012-03-20,0,0,0
2227,216387302,2016-06-06,0,0,0
2228,92898215,2006-04-04,0,0,0
2229,140019037,2013-06-09,0,0,0
2230,203197985,2016-01-13,0,0,0
2231,260115280,2017-06-14,0,0,0
2232,228616165,2016-09-16,0,0,0
2233,250778035,2017-04-03,0,0,0
2234,31152034,2010-07-23,0,0,0
2235,47298263,2008-03-20,0,0,0
2236,65998117,2011-08-05,0,0,0
2237,69757630,2009-03-25,0,0,0
2238,299055600,2018-01-29,0,0,0
2239,176513547,2015-02-04,0,0,0
2240,75275610,2004-08-25,0,0,0
2241,50984467,2011-04-06,0,0,0
2242,226511595,2016-08-26,0,0,0
2243,451659025,2019-07-12,0,0,0
2244,71874087,2004-07-11,0,0,0
2245,187711232,2015-07-14,0,0,0
2246,152425165,2014-01-15,0,0,0
2247,73023356,2004-07-22,0,0,0
2248,317200161,2018-04-26,0,0,0
2249,60761282,2008-11-13,0,0,0
2250,3255473,2007-01-07,0,0,0
2251,132282816,2013-01-22,0,0,0
2252,351941468,2018-09-05,0,0,0
2253,158883604,2014-05-15,0,0,0
2254,73101132,2011-10-29,0,0,0
2255,157394073,2014-06-26,0,0,0
2256,359168919,2018-10-01,0,0,0
2257,130961475,2012-12-26,0,0,0
2258,309875354,2018-03-23,0,0,0
2259,64640684,2009-02-10,0,0,0
2260,143560179,2013-08-07,0,0,0
2261,171267340,2014-11-19,0,0,0
2262,413924649,2019-03-07,0,0,0
2263,160430395,2014-06-08,0,0,0
2264,175841616,2015-01-26,0,0,0
2265,252402051,2017-04-18,0,0,0
2266,60463926,2008-11-04,0,0,0
2267,188010504,2015-07-17,0,0,0
2268,166524502,2014-09-11,0,0,0
2269,294825986,2018-01-09,0,0,0
2270,246744778,2017-03-13,0,0,0
2271,184243233,2015-05-27,0,0,0
2272,114894221,2012-06-13,0,0,0
2273,679055037,2020-11-27,0,0,0
2274,77843055,2004-12-31,0,0,0
2275,8929796,2011-04-25,0,0,0
2276,624546028,2020-08-11,0,0,0
2277,444818919,2019-06-17,0,0,0
2278,11002457,2011-11-24,0,0,0
2279,194784902,2015-10-16,0,0,0
2280,52480997,2008-07-22,0,0,0
2281,222043931,2016-07-21,0,0,0
2282,29244728,2003-10-01,0,0,0
2283,449091822,2019-07-03,0,0,0
2284,90816790,2009-10-21,0,0,0
2285,83799991,2005-08-09,0,0,0
2286,333807446,2018-07-05,0,0,0
2287,161330472,2014-06-24,0,0,0
2288,174860156,2015-01-12,0,0,0
2289,118991432,2012-08-07,0,0,0
2290,153799299,2014-02-10,0,0,0
2291,145125631,2013-09-03,0,0,0
2292,532537704,2020-03-03,0,0,0
2293,43274020,2004-02-03,0,0,0
2294,275129418,2017-09-26,0,0,0
2295,217134258,2016-06-14,0,0,0
2296,299410130,2018-01-31,0,0,0
2297,156090806,2014-03-25,0,0,0
2298,181215824,2015-04-14,0,0,0
2299,171334973,2014-11-20,0,0,0
2300,93099506,2009-11-09,0,0,0
2301,201850775,2015-12-27,0,0,0
2302,374050770,2018-11-02,0,0,0
2303,261698838,2017-06-23,0,0,0
2304,144908903,2013-08-30,0,0,0
2305,183059134,2015-05-11,0,0,0
2306,171826177,2014-11-27,0,0,0
2307,296209065,2018-01-15,0,0,0
2308,468022718,2019-09-04,1,0,0
2309,254762240,2017-04-30,0,0,0
2310,222569730,2016-07-25,0,0,0
2311,219325498,2016-06-28,0,0,0
2312,339673295,2018-07-25,0,0,0
2313,164131832,2014-08-07,0,0,0
2314,305977951,2018-03-05,0,0,0
2315,250874432,2017-04-04,0,0,0
2316,238165766,2016-12-17,0,0,0
2317,56482890,2008-09-30,0,0,0
2318,201170819,2015-12-17,0,0,0
2319,144865759,2013-08-29,0,0,0
2320,77585095,2004-12-14,0,0,0
2321,86426515,2005-10-21,0,0,0
2322,67619515,2009-03-14,0,0,0
2323,378368068,2018-11-16,0,0,0
2324,241640762,2017-01-22,0,0,0
2325,362430346,2018-10-11,0,0,0
2326,164430088,2014-08-12,0,0,0
2327,377840555,2018-11-14,0,0,0
2328,172689106,2014-12-09,0,0,0
2329,241963669,2017-01-25,0,0,0
2330,46174814,2008-03-04,0,0,0
2331,75985593,2004-09-22,0,0,0
2332,326716360,2018-06-07,0,0,0
2333,7625198,2010-07-28,0,0,0
2334,161889984,2014-07-03,0,0,0
2335,155606454,2014-03-16,0,0,0
2336,128717749,2012-11-12,0,0,0
2337,60320004,2011-06-21,0,0,0
2338,400061361,2019-02-01,0,0,0
2339,76360180,2004-10-20,0,0,0
2340,171815125,2014-11-27,0,0,0
2341,339222982,2018-07-23,0,0,0
2342,199173372,2015-11-25,0,0,0
2343,216415841,2016-06-06,0,0,0
2344,1250089,2006-11-03,0,0,0
2345,264253319,2017-07-13,0,0,0
2346,246244013,2017-03-08,0,0,0
2347,240617456,2017-01-12,0,0,0
2348,44125033,2008-01-25,0,0,0
2349,222656497,2016-07-26,0,0,0
2350,688952053,2020-12-16,0,0,0
2351,415160216,2019-03-11,0,0,0
2352,52852886,2008-08-06,0,0,0
2353,48566355,2008-04-20,0,0,0
2354,166904690,2014-09-16,0,0,0
2355,98431689,2006-09-25,0,0,0
2356,52641275,2008-07-30,0,0,0
2357,140198935,2013-06-12,0,0,0
2358,123938394,2012-09-19,0,0,0
2359,210946191,2016-04-11,0,0,0
2360,167272823,2014-09-22,0,0,0
2361,165326066,2014-08-25,0,0,0
2362,127953320,2012-10-29,0,0,0
2363,175209176,2015-01-17,0,0,0
2364,185687879,2015-06-16,0,0,0
2365,181619441,2015-04-20,0,0,0
2366,147279240,2013-10-10,0,0,0
2367,87754786,2005-03-16,0,0,0
2368,185116114,2015-06-08,0,0,0
2369,308045445,2018-03-14,0,0,0
2370,151389116,2015-03-31,0,0,0
2371,449425190,2019-07-04,0,0,0
2372,220214197,2016-07-05,0,0,0
2373,4542417,2001-06-06,0,0,0
2374,462465138,2019-08-17,0,0,0
2375,219522145,2016-06-29,0,0,0
2376,181778768,2015-04-22,0,0,0
2377,180791733,2015-04-08,0,0,0
2378,553809691,2020-04-23,0,0,0
2379,111225652,2012-04-30,0,0,0
2380,81670356,2005-06-12,0,0,0
2381,66523293,2011-08-10,0,0,0
2382,313472959,2018-04-09,0,0,0
2383,269688131,2017-08-21,0,0,0
2384,94419087,2006-05-28,0,0,0
2385,220091904,2016-07-04,0,0,0
2386,353532915,2018-09-11,0,0,0
2387,175080428,2015-01-15,0,0,0
2388,196641556,2015-11-05,1,0,0
2389,257218793,2017-05-19,0,0,0
2390,206862089,2016-02-23,0,0,0
2391,312068136,2018-04-03,0,0,0
2392,35408768,2010-10-20,0,0,0
2393,131977058,2014-06-26,0,0,0
2394,42125912,2007-11-26,0,0,0
2395,176621242,2015-02-05,0,0,0
2396,258672365,2017-05-31,0,0,0
2397,142125695,2013-07-15,0,0,0
2398,55484203,2011-05-17,0,0,0
2399,191599505,2015-09-02,0,0,0
2400,202424378,2018-04-23,0,0,0
2401,69991162,2009-03-27,0,0,0
2402,391393176,2019-01-02,0,0,0
2403,295624311,2018-01-12,0,0,0
2404,63495215,2009-01-25,0,0,0
2405,394109866,2019-01-11,0,0,0
2406,174599016,2015-01-08,0,0,0
2407,130598194,2012-12-17,0,0,0
2408,164468098,2014-10-28,0,0,0
2409,276577349,2017-12-20,0,0,0
2410,163270097,2014-07-25,0,0,0
2411,219693774,2016-06-30,0,0,0
2412,270910898,2017-08-29,0,0,0
2413,23546614,2003-06-12,0,0,0
2414,182529989,2015-05-03,0,0,0
2415,224357475,2016-08-08,0,0,0
2416,77285156,2004-12-03,0,0,0
2417,189322564,2016-02-23,0,0,0
2418,313141105,2018-04-07,0,0,0
2419,253876580,2017-04-25,0,0,0
2420,173086994,2014-12-15,0,0,0
2421,171244498,2014-11-19,0,0,0
2422,495982323,2019-12-02,0,0,0
2423,259723129,2017-06-07,0,0,0
2424,70588116,2009-03-31,0,0,0
2425,244189346,2017-08-17,0,0,0
2426,161554738,2014-06-27,0,0,0
2427,164600480,2014-08-14,0,0,0
2428,315195818,2018-04-17,0,0,0
2429,253789294,2017-04-25,0,0,0
2430,166126658,2014-09-05,0,0,0
2431,147823979,2013-10-20,0,0,0
2432,94044670,2006-05-16,0,0,0
2433,169992907,2014-10-31,0,0,0
2434,84018599,2005-08-22,0,0,0
2435,136881278,2013-04-19,0,0,0
2436,95708214,2006-06-20,0,0,0
2437,155828812,2014-03-20,0,0,0
2438,279736282,2017-10-23,0,0,0
2439,190895060,2015-08-24,0,0,0
2440,154837415,2014-03-01,0,0,0
2441,49417063,2008-05-08,0,0,0
2442,268065248,2017-08-10,0,0,0
2443,291192979,2017-12-18,0,0,0
2444,454337511,2019-07-22,0,0,0
2445,553944651,2020-04-23,0,0,0
2446,153642910,2014-02-07,0,0,0
2447,270444902,2017-08-26,0,0,0
2448,28731899,2010-05-26,0,0,0
2449,204706318,2016-01-30,0,0,0
2450,456781073,2019-07-30,1,0,0
2451,186406581,2015-06-26,0,0,0
2452,20704695,2012-01-17,0,0,0
2453,382363630,2018-11-30,0,0,0
2454,79148139,2005-03-07,0,0,0
2455,417470378,2019-03-18,0,0,0
2456,429893186,2019-04-24,0,0,0
2457,13644309,2002-12-10,0,0,0
2458,302460947,2018-02-16,0,0,0
2459,493065772,2019-11-25,0,0,0
2460,556226671,2020-04-28,0,0,0
2461,128242705,2012-11-03,0,0,0
2462,273345433,2017-09-14,0,0,0
2463,5454507,2001-09-25,0,0,0
2464,141663449,2013-07-08,0,0,0
2465,179285669,2015-03-16,0,0,0
2466,207022392,2016-02-25,0,0,0
2467,227995439,2016-09-10,0,0,0
2468,135821901,2013-03-31,0,0,0
2469,65548519,2011-08-01,0,0,0
2470,31356202,2010-07-27,0,0,0
2471,161469260,2014-06-26,0,0,0
2472,163499474,2014-07-29,0,0,0
2473,222656076,2016-07-26,0,0,0
2474,564691597,2020-05-07,0,0,0
2475,506698739,2019-12-26,0,0,0
2476,152524378,2014-01-17,0,0,0
2477,73120428,2014-09-23,0,0,0
2478,236514760,2016-12-02,0,0,0
2479,401158777,2019-02-05,0,0,0
2480,299723707,2018-02-01,0,0,0
2481,82032192,2009-07-20,0,0,0
2482,163525079,2014-07-29,0,0,0
2483,46878940,2008-03-12,0,0,0
2484,173592634,2014-12-22,0,0,0
2485,244913409,2017-02-22,0,0,0
2486,353220822,2018-09-10,0,0,0
2487,42098062,2007-11-25,0,0,0
2488,153056116,2014-01-27,0,0,0
2489,30116517,2010-06-29,0,0,0
2490,274604505,2017-09-22,0,0,0
2491,95424541,2009-12-07,0,0,0
2492,98261223,2006-09-17,0,0,0
2493,187334762,2015-07-08,0,0,0
2494,53212238,2011-04-28,0,0,0
2495,209227391,2016-03-21,0,0,0
2496,91285202,2006-01-25,0,0,0
2497,281778084,2017-11-04,0,0,0
2498,429396783,2019-04-22,0,0,0
2499,177500214,2015-02-19,0,0,0
2500,315147116,2018-04-17,0,0,0
2501,27980602,2010-05-11,0,0,0
2502,114704114,2012-06-10,0,0,0
2503,147172848,2013-10-08,0,0,0
2504,206886828,2016-02-23,0,0,0
2505,215098971,2016-05-24,0,0,0
2506,28942265,2007-07-08,0,0,0
2507,317187889,2018-04-26,0,0,0
2508,223201798,2016-07-31,0,0,0
2509,474487654,2019-09-26,0,0,0
2510,467817849,2019-09-03,0,0,0
2511,21794588,2003-05-05,0,0,0
2512,89433143,2005-11-24,0,0,0
2513,163248132,2014-07-25,0,0,0
2514,373817654,2018-11-01,0,0,0
2515,17050324,2003-02-20,0,0,0
2516,379688330,2018-11-21,0,0,0
2517,152399908,2014-01-15,0,0,0
2518,145126712,2013-09-03,0,0,0
2519,68228833,2011-08-30,0,0,0
2520,335964127,2018-07-11,0,0,0
2521,185638169,2015-06-15,0,0,0
2522,21618875,2009-12-29,0,0,0
2523,97995353,2006-09-08,0,0,0
2524,311364115,2018-03-30,0,0,0
2525,168834956,2014-10-14,0,0,0
2526,170777770,2014-11-12,0,0,0
2527,417468045,2019-03-18,0,0,0
2528,449121890,2019-07-03,0,0,0
2529,1476510,2006-11-09,0,0,0
2530,226955287,2016-08-31,0,0,0
2531,236314398,2016-11-30,0,0,0
2532,298218476,2018-01-24,0,0,0
2533,181953488,2015-07-06,0,0,0
2534,289859193,2017-12-11,0,0,0
2535,117349865,2012-07-18,0,0,0
2536,116155669,2012-07-05,0,0,0
2537,152228168,2014-01-12,0,0,0
2538,54116572,2008-09-03,0,0,0
2539,148730174,2013-11-05,0,0,0
2540,480265022,2019-10-15,1,0,0
2541,25299760,2010-03-17,0,0,0
2542,284871178,2017-11-17,0,0,0
2543,171741868,2014-11-26,0,0,0
2544,491246042,2019-11-19,0,0,0
2545,359553298,2018-10-02,0,0,0
2546,143925933,2013-08-13,0,0,0
2547,86072614,2009-09-28,0,0,0
2548,82564432,2005-07-15,0,0,0
2549,40542701,2007-10-10,0,0,0
2550,351233531,2018-09-03,0,0,0
2551,162909203,2014-07-20,0,0,0
2552,413924468,2019-03-07,0,0,0
2553,161433713,2014-06-25,0,0,0
2554,339584170,2018-07-25,0,0,0
2555,163267910,2014-07-25,0,0,0
2556,95174741,2009-12-01,0,0,0
2557,1915378,2006-11-21,0,0,0
2558,371808543,2018-10-29,0,0,0
2559,193896276,2015-10-04,0,0,0
2560,527927603,2020-02-17,1,0,0
2561,280874472,2017-10-30,0,0,0
2562,214710577,2016-05-20,0,0,0
2563,216060699,2016-06-02,0,0,0
2564,371965601,2018-10-29,0,0,0
2565,284723109,2017-11-16,0,0,0
2566,206959756,2016-02-24,0,0,0
2567,232824438,2016-10-28,0,0,0
2568,227597864,2016-09-06,0,0,0
2569,247751170,2017-03-20,0,0,0
2570,278726152,2017-10-17,0,0,0
2571,41227856,2007-10-30,0,0,0
2572,425741274,2019-04-10,0,0,0
2573,173925394,2014-12-28,0,0,0
2574,308199384,2018-03-15,0,0,0
2575,36117842,2010-10-28,0,0,0
2576,451549035,2019-07-12,0,0,0
2577,163851562,2014-08-03,0,0,0
2578,193139959,2015-09-23,0,0,0
2579,211283500,2016-04-14,0,0,0
2580,149634907,2013-11-22,0,0,0
2581,345875751,2018-08-15,0,0,0
2582,428398801,2019-04-19,0,0,0
2583,314213098,2018-04-12,0,0,0
2584,277113163,2017-10-06,0,0,0
2585,99628543,2013-01-23,1,0,0
2586,149939279,2013-11-27,0,0,0
2587,51122918,2011-04-08,0,0,0
2588,173913402,2015-11-01,0,0,0
2589,223396550,2016-08-02,0,0,0
2590,531047365,2020-02-27,1,0,0
2591,231382890,2017-07-25,0,0,0
2592,1990312,2006-11-22,0,0,0
2593,444126907,2019-06-14,0,0,0
2594,134181552,2013-02-28,0,0,0
2595,555491560,2020-04-27,0,0,0
2596,59895572,2013-04-01,0,0,0
2597,267078848,2017-08-03,0,0,0
2598,157363983,2014-04-17,0,0,0
2599,165345936,2014-08-25,0,0,0
2600,306963634,2018-03-09,0,0,0
2601,296980339,2018-01-18,0,0,0
2602,238670762,2016-12-22,0,0,0
2603,131662738,2013-01-10,0,0,0
2604,123700632,2012-09-18,0,0,0
2605,405914560,2019-02-19,0,0,0
2606,183120846,2015-05-12,0,0,0
2607,533555287,2020-03-06,0,0,0
2608,79714063,2005-04-03,0,0,0
2609,289155446,2017-12-07,0,0,0
2610,213746432,2018-06-26,0,0,0
2611,175001817,2015-01-14,0,0,0
2612,43275244,2004-02-03,0,0,0
2613,181764571,2015-04-22,0,0,0
2614,297087294,2018-01-19,0,0,0
2615,105952182,2012-03-17,0,0,0
2616,44873610,2011-01-29,0,0,0
2617,355930683,2018-09-19,0,0,0
2618,87792550,2005-03-28,0,0,0
2619,177433927,2015-02-18,0,0,0
2620,287483321,2017-11-29,0,0,0
2621,252406785,2017-04-18,0,0,0
2622,163216808,2014-07-24,0,0,0
2623,130027133,2012-12-06,0,0,0
2624,80069116,2005-04-23,0,0,0
2625,201072,2000-04-11,0,0,0
2626,157672431,2014-04-23,0,0,0
2627,77251569,2004-12-01,0,0,0
2628,35470310,2010-10-21,0,0,0
2629,182706526,2015-05-05,0,0,0
2630,422282278,2019-04-02,0,0,0
2631,200475284,2015-12-08,0,0,0
2632,200438117,2015-12-08,0,0,0
2633,184778605,2015-06-03,0,0,0
2634,299511606,2018-01-31,0,0,0
2635,232498404,2016-10-25,0,0,0
2636,52017327,2008-07-13,0,0,0
2637,317195639,2018-04-26,0,0,0
2638,115718892,2012-06-27,0,0,0
2639,78108512,2005-01-18,0,0,0
2640,527648239,2020-02-16,0,0,0
2641,175083845,2015-01-15,0,0,0
2642,118269760,2012-07-26,0,0,0
2643,158838121,2014-05-14,0,0,0
2644,425325427,2019-04-09,0,0,0
2645,324940037,2018-05-29,0,0,0
2646,52239269,2008-07-17,0,0,0
2647,149213882,2013-11-14,0,0,0
2648,379416466,2018-11-20,0,0,0
2649,116101793,2012-07-04,0,0,0
2650,317186884,2018-04-26,0,0,0
2651,161363255,2014-06-24,0,0,0
2652,330916948,2018-06-25,0,0,0
2653,323852339,2018-06-20,0,0,0
2654,2616399,2006-12-31,0,0,0
2655,195231933,2015-10-22,0,0,0
2656,104328393,2012-03-02,1,0,0
2657,233062458,2016-10-31,0,0,0
2658,537644593,2020-03-19,0,0,0
2659,32496423,2010-08-20,0,0,0
2660,41357962,2007-11-03,0,0,0
2661,42020027,2007-11-22,0,0,0
2662,239727300,2017-01-04,0,0,0
2663,257778542,2017-05-24,0,0,0
2664,187900060,2015-07-16,0,0,0
2665,19536353,2007-06-10,0,0,0
2666,183352672,2015-05-15,0,0,0
2667,246379434,2017-03-09,0,0,0
2668,632303549,2020-08-26,1,0,0
2669,147257703,2013-10-10,0,0,0
2670,81944335,2009-07-19,0,0,0
2671,208875155,2016-03-17,0,0,0
2672,148150037,2013-10-26,0,0,0
2673,134720180,2013-03-10,0,0,0
2674,206688571,2016-02-22,0,0,0
2675,85836036,2005-10-03,0,0,0
2676,50696408,2008-06-12,0,0,0
2677,110964097,2012-04-29,0,0,0
2678,31749690,2010-08-04,0,0,0
2679,127439435,2012-10-19,0,0,0
2680,61469037,2008-12-01,0,0,0
2681,202616871,2016-01-06,0,0,0
2682,232508063,2016-10-25,0,0,0
2683,614858404,2020-07-24,1,0,0
2684,206681389,2016-02-22,0,0,0
2685,160507544,2014-06-09,0,0,0
2686,25221723,2010-03-15,0,0,0
2687,618025962,2020-07-30,0,0,0
2688,166781797,2014-09-15,0,0,0
2689,97577504,2006-08-24,0,0,0
2690,226955501,2016-08-31,0,0,0
2691,158483278,2014-05-08,0,0,0
2692,38440690,2010-12-12,0,0,0
2693,262153527,2017-06-27,0,0,0
2694,187923501,2015-07-16,0,0,0
2695,97795963,2006-08-30,0,0,0
2696,75187568,2004-08-18,0,0,0
2697,94234616,2006-05-21,0,0,0
2698,246566381,2017-03-11,0,0,0
2699,306887849,2018-03-09,0,0,0
2700,399300627,2019-01-29,1,0,0
2701,181313842,2015-04-15,0,0,0
2702,284428514,2017-11-15,0,0,0
2703,688564396,2020-12-15,0,0,0
2704,119557951,2012-08-16,0,0,0
2705,50654316,2004-03-23,0,0,0
2706,165751946,2014-08-31,0,0,0
2707,54688187,2004-04-04,0,0,0
2708,25523357,2010-03-22,0,0,0
2709,34534088,2010-10-03,0,0,0
2710,162659302,2014-07-16,0,0,0
2711,153486152,2014-02-04,0,0,0
2712,14933621,2001-06-27,0,0,0
2713,413599899,2019-03-06,0,0,0
2714,71665538,2004-07-09,0,0,0
2715,420116833,2019-03-26,0,0,0
2716,24259423,2010-02-23,0,0,0
2717,155555734,2014-03-15,0,0,0
2718,114987244,2012-06-15,0,0,0
2719,284667508,2017-11-16,0,0,0
2720,220532207,2016-07-08,0,0,0
2721,304929872,2018-02-28,0,0,0
2722,191047873,2015-08-26,0,0,0
2723,153436661,2014-02-03,0,0,0
2724,147087452,2013-10-07,1,0,0
2725,41478312,2004-01-21,0,0,0
