"CUS_CUST_ID","sit_site_id","cus_nickname","flag_on","flag_ca","flag_mia","flag_up","flag_trusted_seller","flag_gmv_high","flag_gmv_low","flag_tpv_high","flag_tpv_low","flag_repu_ml","flag_repu_glg","flag_repu_yor","active_0_30","active_31_90","active_91_180","active_181_365","inactive","last_transaction","tpv_approved","gmv_not_refund","count_orders","cashout","gmv_claims_seller","count_claims_seller"
"150781647","MLB   ","NE SHOP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","146113.2482","174045.20","4793","405.65","28430.93","646"
"297950481","MLB   ","HASKELLNAWEB","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","31588.4719","42420.47","1900","280.78","3079.70","119"
"548390723","MLM   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"360639182","MLM   ","HYSREFACCIONES","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","122555.6591","189128.29","2589","391.71","9438.63","127"
"91361955","MLM   ","OLT GROUP","1","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","109111.8220","120599.21","315","993.06","15712.48","32"
"574734863","MLM   ","TORINO-MOTORS MEXICO","1","1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-20","85876.0570","85864.92","42","0.00","3267.96","2"
"375999650","MLB   ","PEAN8263106","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2020-06-25","0.0000","0.00","0","0.00","0.00","0"
"512149643","MLM   ","COMERCIAL TIRE","1","1","1","0","1","1","0","1","0","0","1","0","1","0","0","0","0","2021-03-21","77769.9828","116161.74","1029","489.14","11263.33","90"
"106815371","MLM   ","TUALBERCA.COM","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","158821.1800","220697.22","1398","972.34","11493.37","59"
"77988843","MLA   ","","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2020-12-29","5.9595","0.00","0","0.00","0.00","0"
"61588381","MLB   ","ELETRONICA.SANTANA","1","1","1","0","1","0","1","1","0","0","0","1","1","0","0","0","0","2021-03-21","12629.2338","16870.09","365","5.90","1424.31","35"
"179277539","MLB   ","SCORPIONPARTS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","76501.1204","102948.65","1752","162.24","7487.28","93"
"160190870","MLM   ","SOMOS-REYES OFICIALES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","1816300.7203","2787397.81","62566","11441.63","229972.88","3604"
"45674925","MLB   ","LOJA UNIVERSALVENDAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","69227.7136","110410.95","8758","353.88","2375.59","182"
"154554355","MLB   ","LOJAPOTINHODEMEL","1","0","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","33717.4020","56187.43","2088","193.23","1572.45","55"
"378377228","MLM   ","LOYALMALLMX","1","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-21","1483.6846","2037.03","122","15.59","295.28","14"
"169703401","MLB   ","LOJAS_SOUZA","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","158916.3865","203918.30","17302","840.31","16753.95","1282"
"55260136","MLA   ","SOLTEC2000","1","0","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-18","11609.1565","11032.22","121","189.74","84.55","6"
"394802566","MLB   ","MB VIRTUAL","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","74128.4010","93203.96","5389","430.35","4870.55","213"
"102164297","MLM   ","LION_CNC_ROUTER","1","1","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","113447.3587","121629.79","581","186.05","12893.90","23"
"499162837","MLM   ","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"67934780","MLB   ","NPXIMPORTS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","88672.9899","104744.08","2340","372.37","15715.56","271"
"219694511","MLM   ","VENTECK","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","437098.1381","574117.06","6401","1865.78","46591.47","387"
"179569797","MLV   ","","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"284613341","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"540604719","MLM   ","YADATEX STORE","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-21","4926.0152","8408.67","309","0.00","253.05","9"
"203209086","MLB   ","ATACADÃODOSBELICHES","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","155511.2061","223454.29","13689","429.18","16237.20","506"
"469913091","MLB   ","CANALSHOP OFERTAS","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","20559.4369","23081.50","516","608.73","2401.28","37"
"102503613","MLB   ","LOJABRAZILBR","1","0","1","0","1","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-21","3265.1827","26.70","5","0.00","41.04","1"
"154986396","MLA   ","CASA GRICEL","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","96024.6395","75605.52","6277","219.97","2561.72","174"
"656006913","MLB   ","SHOP GOLD95","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-12","2960.8706","4047.93","50","0.00","1433.74","9"
"182594571","MLA   ","LUMINOX ARG","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","2021-03-20","34498.0821","0.00","0","0.00","0.00","0"
"13647702","MLA   ","LIBERCAM","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","2375274.4546","2976192.68","99406","31557.15","239764.78","6165"
"2582247","MLV   ","STYLEMARK SHOP","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","","0.0000","0.00","89","0.00","0.00","0"
"226295793","MLA   ","","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2021-03-22","381583472.4556","0.00","0","0.00","0.00","0"
"82947860","MCO   ","COMERCIALIZAMOSENCOLOMBIASAS","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","38472.2313","75356.41","2238","72.51","3413.59","86"
"282998789","MLB   ","N.G DECORAÇOES","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","99957.6820","136348.30","6984","928.10","8707.67","348"
"343360848","MLB   ","VWGERMANICACAMPINAS","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","19864.2186","30270.95","1496","225.88","1730.88","59"
"221778794","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"216772250","MLM   ","C-INDUSTRIAL-NORTE","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","227622.9438","231869.77","664","35.71","47478.22","83"
"268238398","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"353275534","MLM   ","GRUPO ANAVIA","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-22","10549.8855","17684.00","405","53.41","628.00","13"
"189507647","MLB   ","VWBIANCHIPEÇAS","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","108704.6440","140353.30","3449","1285.78","21681.99","407"
"46327061","MLA   ","TIOMUSA EXPRESS","1","0","0","1","1","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-12","710.9378","1186.39","6","0.00","0.00","0"
"390705843","MLM   ","MARIOCARBAJALVALDIVIA","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2020-11-12","0.0000","0.00","0","0.00","0.00","0"
"545787487","MLM   ","BOXSTOCKED","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","150067.7769","187407.94","2335","557.89","29752.57","239"
"20502326","MLA   ","FORBIDAN MUEBLES","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2020-10-01","0.0000","0.00","0","0.00","0.00","0"
"139743329","MLB   ","MAIS_EMCONTA","1","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","45990.7742","63071.73","3847","114.76","3179.29","177"
"120411922","MLM   ","AUTONEON","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","144654.5388","618312.41","39664","2464.20","25199.36","1273"
"204323876","MLB   ","LIDER CASA","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","16445.2543","14698.53","216","0.00","731.84","10"
"82023412","MLM   ","KARCHERGDL","1","1","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-21","113695.4682","156078.88","2191","1282.85","21687.33","148"
"312127807","MLM   ","MXEASYSHOPPING","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","169271.0810","193793.60","7981","1770.87","23729.07","777"
"251022765","MLB   ","CONECTA PEÇAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","102106.0993","145115.68","4786","693.41","23994.40","620"
"547184579","MLM   ","ROAL8158723","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-20","3659.1974","7660.57","196","93.74","70.25","2"
"51196945","MLB   ","MUNDO PEÇAS_AUTO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","108346.7098","146763.96","6206","487.52","10173.36","356"
"78568223","MLA   ","ARRAY SRL","1","0","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","30810.4912","30924.75","319","0.00","880.17","9"
"76127057","MLA   ","TODO-LONAS","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-20","17121.3618","18183.78","212","19.75","1063.32","13"
"396351639","MLM   ","MXTOPDEALS","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","46702.6193","92148.64","2100","244.42","4227.19","92"
"417475338","MLM   ","MXBEIJIAYUE","1","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-17","846.3340","1489.89","51","0.00","26.56","1"
"399606376","MLM   ","TECNO-EDUCA","1","1","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-21","177744.3623","199935.75","574","1871.95","17860.62","49"
"24102875","MLA   ","DORMICENTERCOLCHONES","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","276822.4790","280643.35","937","68.19","13145.80","37"
"81229085","MLM   ","ANTUPRISS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","116377.9261","228808.96","10787","932.92","21956.05","950"
"452523158","MLM   ","TRENDY_STYLE SHOP","1","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-20","2410.4498","2019.63","79","0.00","88.21","3"
"87753744","MLM   ","SISTEMAS GARZA","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","51132.8954","149049.53","19129","1426.61","7921.66","774"
"571055537","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"5037084","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-07-09","0.0000","0.00","0","0.00","0.00","0"
"184842497","MLA   ","TODO COLOMBRARO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","311068.9070","398707.58","11494","592.54","12222.04","247"
"291176994","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"19365747","MLB   ","QUALITYSP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","898388.9171","1278302.97","17653","8659.80","99257.04","1166"
"207987541","MLB   ","DELTA SALES","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2020-09-14","0.0000","0.00","0","0.00","0.00","0"
"11104908","MLB   ","LOJADACLE","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","91183.2758","145709.10","2123","331.96","5150.91","71"
"353265954","MLM   ","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"192014774","MLM   ","LIFTOR SADECV","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","229421.5030","357998.53","10120","1262.98","29670.46","535"
"194639902","MLB   ","VENDAS LRP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","64435.4618","100166.66","3970","240.47","3947.44","151"
"442598179","MLA   ","LAGOS LABORATORIOS","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","100359.6443","159182.61","6393","598.95","3512.89","125"
"270935756","MLM   ","COBANIPA1","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","54152.3592","71030.83","1686","143.60","3842.84","56"
"132651520","MLB   ","UNIVAREJO","1","1","0","1","0","0","1","1","0","0","0","1","1","0","0","0","0","2021-03-21","15484.2009","19064.26","486","46.04","2797.85","43"
"184613236","MLB   ","AUTO JAFET","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","389253.0047","362215.65","7770","1494.70","40406.45","681"
"52229728","MLB   ","E-SCAP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","98722.6058","137560.51","2982","414.05","12536.89","240"
"219537314","MLM   ","BE LOUD","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","45136.4808","215041.84","26624","2376.36","8314.96","906"
"379670749","MLB   ","UNIONMALLBR","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","2020-12-17","0.0000","0.00","0","0.00","0.00","0"
"353860603","MLB   ","ETROS TECHNOLOGY","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","40523.7152","63551.59","464","559.54","15286.38","74"
"156934366","MLA   ","OUTDOOR COMPANY","1","1","0","1","1","0","1","1","0","0","0","1","1","0","0","0","0","2021-03-21","40743.6792","6908.56","84","9.11","954.06","12"
"612588411","MLM   ","DIDENTECHCENTER","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-21","1651.3670","3057.71","103","0.00","113.60","4"
"156862477","MLU   ","LUCO NEUMÁTICOS","1","1","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-10","4244.8078","4471.87","18","0.00","69.84","1"
"355912591","MLB   ","TORRE-FORTE-AUTOPEÇAS","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","227883.8322","220778.90","3676","578.23","21217.56","350"
"480448894","MLA   ","1P CE_MLA","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-17","86892.3291","93755.66","238","0.00","5433.33","11"
"323161504","MLM   ","KOKOMEX","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","47244.7493","65469.80","2151","315.25","1852.70","49"
"387643444","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"170425542","MLB   ","BELSSIMACOSMTICOS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-05-14","0.0000","0.00","0","0.00","0.00","0"
"5531165","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2020-10-15","0.0000","0.00","0","0.00","0.00","0"
"341994924","MLM   ","E4CITYMX","1","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-01","23.3963","47.70","4","0.00","37.17","2"
"131815652","MLM   ","JUGUETERIA BIG-BOSS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","250529.6793","340267.05","14480","1131.12","11726.26","436"
"226907652","MLM   ","PROSU ELECTRONICOS","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","52733.4325","86794.66","12747","1126.90","5788.94","526"
"133123392","MLB   ","INFINITY COMERCIAL","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","67967.5665","125053.74","2782","384.56","7758.83","119"
"169364922","MLB   ","BP BIOSHOP","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-20","677.3439","982.68","89","7.39","126.17","6"
"211980884","MLA   ","TIENDAS SEB","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-20","18170.4532","19812.30","216","0.00","598.43","7"
"118370867","MCO   ","WORLDDEALS2","1","1","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-20","1489.5497","3518.70","113","5.00","512.70","15"
"191342892","MLB   ","AMIGODOMECANICO","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","37711.1476","53571.01","2195","395.02","5719.86","186"
"186429260","MLV   ","XEROX.C.A DISTRIBUIDOR.A","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","0.0000","0.00","2","0.00","0.00","0"
"502465500","MLB   ","DROGÃO NET","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","836410.4341","1111852.64","65209","2884.15","52119.85","2653"
"467409779","MLA   ","FU3651752","1","1","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","2021-03-21","12095.3667","153.23","39","0.00","0.00","0"
"176827037","MLB   ","BONEPETSHOP","1","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","2021-02-16","0.0000","0.00","2","34.82","79.53","2"
"243859346","MLB   ","PLAY.E.CIA","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","94911.0054","118787.87","2454","400.69","4960.76","69"
"304306525","MLB   ","TOP MANGUEIRAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","172604.9747","230709.28","8412","414.59","15122.58","515"
"394895415","MLB   ","LOJAGOOGLEOFICIAL","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","114854.4501","135191.71","2331","110.17","9739.34","166"
"222658605","MLV   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"220601793","MLB   ","PROTECSEG SISTEMAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","111792.3672","147947.80","2856","836.13","9740.25","154"
"637729606","MLA   ","","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2021-03-22","42.0715","0.00","0","0.00","0.00","0"
"73296928","MLB   ","JOCAR_AUTOPECAS","1","0","0","0","1","0","1","1","0","0","0","1","0","1","0","0","0","2021-02-09","5946.2438","9710.91","525","66.40","1673.84","69"
"307698294","MLM   ","GRUPO LUMIMEXICO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","89660.2490","127653.27","2224","551.49","8239.51","136"
"186957953","MLC   ","PHONESTORE-RETAILCHILE","1","1","0","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","1586924.5748","3026944.05","12010","21939.70","199052.69","702"
"534717925","MPE   ","","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2021-03-22","93344.1250","0.00","0","0.00","0.00","0"
"424450192","MLB   ","INFOGAMERB4K","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","95003.0304","128457.58","5590","777.39","16083.66","379"
"329950605","MLM   ","SUIZASTORE MX","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","82360.5639","127344.91","2742","395.21","5455.40","96"
"208687643","MCO   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"564177448","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"337322222","MLA   ","REFLEJAR","1","1","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","25938.1262","23365.61","374","0.00","1076.10","22"
"525050618","MLA   ","TIENDAUNILEVER","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-21","3081.1611","6489.96","789","23.88","308.47","24"
"195904000","MLA   ","GÜIMA BUENOSAIRES","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","52504.2864","68834.67","1816","60.78","2924.21","65"
"554175492","MLB   ","TWOFEET","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","17826.9495","28996.91","1296","69.40","2713.19","108"
"152024409","MLB   ","CEPROPLASTBRINDES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","178901.4739","281147.37","7388","953.41","14759.49","345"
"86079400","MLM   ","LACHÁCHARAMX","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","141267.5946","175555.74","719","126.19","14557.05","52"
"31783415","MLB   ","IPERMAQ-COSTURA-BORDADO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","189762.3440","244115.58","1212","186.80","14417.80","68"
"208339111","MLB   ","OBOTICARIOOFICIAL","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","554304.8037","1072428.41","88725","1032.85","64609.53","4809"
"167092600","MLA   ","STORE_TKM","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","2021-02-21","0.0000","2.22","8","0.00","17.94","7"
"44264491","MLB   ","MARCELO_MOTOSEVESPAS2008","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","165170.8389","231695.64","7440","1516.87","34732.40","797"
"521223912","MLM   ","EINHELL MX","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","2021-03-17","28217.1173","40082.70","230","187.99","2687.87","14"
"337705623","MLB   ","ACHEIAQUIJC","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","164998.5078","168586.21","5951","923.92","13050.00","396"
"360269823","MLM   ","ATELIER GRASSE","1","1","1","1","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-18","9.8149","3646.16","1118","42.61","73.74","11"
"202669794","MLB   ","DELIKADAS MAKEUP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","122909.2654","181101.22","5083","804.96","15849.43","399"
"95340604","MLA   ","TODOSOBRERUEDAS_ONLINE","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","277037.4493","324661.39","9961","1574.40","24883.68","492"
"154316837","MLB   ","LOJASDONNA","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","18190.7845","28679.41","1009","52.05","1358.98","42"
"107657473","MLM   ","KAIROSJYR","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-22","17657.0099","28483.93","1130","35.90","519.72","12"
"145794648","MLB   ","AXSCAN","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","128204.6996","161247.04","3464","1573.66","53179.89","381"
"16146585","MLB   ","DBESTSHOP1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-06-10","0.0000","0.00","0","0.00","0.00","0"
"6281903","MLB   ","BOOK EXPRESS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","56936.4595","91118.21","2520","257.93","4029.55","93"
"82512873","MLM   ","VIGILANTECVENTAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","113034.8961","150949.19","1507","119.42","8361.84","71"
"133631253","MLB   ","SHOPDNG","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","36716.6958","47395.99","2837","153.28","9087.40","274"
"134443114","MLB   ","","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2021-03-21","38632.8027","0.00","0","0.00","0.00","0"
"155045475","MLB   ","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"180562174","MLM   ","MR.CHISPA SHOP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","105325.0991","194987.46","4881","830.69","6766.98","169"
"86710620","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"131694732","MLM   ","JPAVLOVICH","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","108078.2948","145273.62","2144","140.85","3671.78","54"
"35843653","MLB   ","TIOCHICO_SHOP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","56729.3949","79194.95","3284","99.70","3439.47","125"
"102660376","MLM   ","DAM AUTOMOTRIZ","1","1","1","1","0","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","165142.9035","202955.37","1326","426.36","44193.44","207"
"70513647","MLA   ","GARIOTTI","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","1700837.5245","1925299.49","24312","3841.56","130280.09","1236"
"650536699","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"169190122","MLM   ","COMER VHS","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","81430.2671","122467.57","2361","184.84","5132.41","72"
"9999","MEC   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"69333321","MLM   ","","0","1","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","2021-03-21","178788.6726","0.00","0","0.00","0.00","0"
"26819407","MLB   ","MARINE SHOP","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","338878.2223","487680.25","28029","2286.45","50508.20","2522"
"40738617","MLB   ","CARRÃOAUTOPEÇAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","254745.4891","353082.51","41818","1585.88","14904.79","1580"
"303667782","MLB   ","BARBER COMPANY","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","58477.5212","96181.23","8153","413.97","3384.94","264"
"30377911","MLB   ","DELBRAZ COMÉRCIO","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","170472.3720","224579.12","3709","436.68","14115.29","186"
"238543601","MLB   ","DISTRIBUIDOR LIZZE","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","27746.4732","32417.08","405","222.15","1545.10","20"
"472848574","MLB   ","NESPRESSOOFICIAL","1","1","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","2021-03-21","21982.8386","30274.59","572","9.12","3145.00","43"
"200765261","MLB   ","SORAYAYASSIN","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","45735.1656","60699.67","2769","35.06","2530.92","66"
"148976057","MLB   ","PAPELARIAWEB","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","145636.0240","210969.85","15498","1046.99","9363.29","579"
